"chr" "start" "end" "length" "nCG" "meanMethy1" "meanMethy2" "diff.Methy" "areaStat"
"chr19" 40717410 40717510 101 7 0.0613838933598963 0.00249905346131515 0.0588848398985812 18.0877534813881
"chr19" 53393047 53393118 72 5 0.0800279902244414 0.00347825687095094 0.0765497333534905 18.0858467808902
"chr19" 40054496 40054563 68 6 0.0173790389581034 0.000850405529138948 0.0165286334289644 18.0840617351603
"chr19" 53348684 53348757 74 6 0.114610055932167 0.00176378669958983 0.112846269232577 18.077174905264
"chr19" 52974153 52974292 140 5 0.0241367669789507 0.00612185698551021 0.0180149099934405 18.0667601550045
"chr19" 57102525 57102612 88 9 0.0456348365230742 0.00139722194833138 0.0442376145747428 18.0591075809038
"chr19" 6302926 6303037 112 6 0.0979632585252281 0.00251886598285499 0.0954443925423731 18.0474027935915
"chr19" 4783622 4783685 64 7 0.0256981008609046 0.108122713394087 -0.0824246125331825 -18.0412419478443
"chr19" 5384827 5384965 139 5 0.101479553083509 0.00150749748127134 0.0999720556022372 18.0376109744192
"chr19" 9487506 9487568 63 6 0.0257172339854632 0.00628064700134126 0.0194365869841219 18.0373256972237
"chr19" 16530863 16530945 83 7 0.0656967097117516 0.025818742548954 0.0398779671627976 17.9909638059434
"chr19" 10583393 10583456 64 6 0.0191774755523716 0.0856471751162313 -0.0664696995638596 -17.9739467427536
"chr19" 6884894 6884967 74 7 0.0791943150910426 0.00373846556949399 0.0754558495215486 17.9547832321806
"chr19" 58500177 58500230 54 7 0.050418833524479 0.0018341866882102 0.0485846468362688 17.9451548281803
"chr19" 41093874 41094032 159 5 0.0726963070934307 0.00181316536547494 0.0708831417279557 17.9381658382078
"chr19" 45706103 45706178 76 7 0.0694812096154121 0.00195912260341908 0.067522087011993 17.876219736494
"chr19" 16244613 16244703 91 7 0.0347430899481027 0.00603435302718508 0.0287087369209176 17.8685638252226
"chr19" 56683805 56683879 75 6 0.105093955416019 0.00246940992532328 0.102624545490696 17.8578669923099
"chr19" 46315078 46315138 61 7 0.0379308132168852 0.00276697326364283 0.0351638399532424 17.8342679412923
"chr19" 46461840 46461890 51 6 0.00685227997159047 0.0970802080936 -0.0902279281220096 -17.8336451928261
"chr19" 42741430 42741481 52 6 0.00430096373161702 0.166834793734018 -0.162533830002401 -17.8305266569454
"chr19" 29910917 29911021 105 7 0.0448347881612754 0.00137563999018754 0.0434591481710879 17.8248630112311
"chr19" 56006269 56006320 52 6 0.123113992270118 0.00220599973501725 0.1209079925351 17.8103885614748
"chr19" 54365682 54365734 53 7 0.136594754575051 0.0022475339123616 0.134347220662689 17.80857941144
"chr19" 44579612 44579664 53 7 0.0417957721658993 0.00258046772462591 0.0392153044412734 17.7538662681257
"chr19" 41847965 41848018 54 6 0.115606906621849 0.0010358479974178 0.114571058624431 17.6912910577197
"chr19" 53064658 53064724 67 7 0.0365891140203 0.00179192926413267 0.0347971847561673 17.6699683822963
"chr19" 42621688 42621753 66 5 0.110640911073283 0.00154142582289098 0.109099485250392 17.6586056151908
"chr19" 46851941 46851999 59 6 0.0599747434415817 0.00224586088245103 0.0577288825591306 17.6462530969196
"chr19" 9006858 9006916 59 7 0.0729946563710697 0.00181805556687406 0.0711766008041957 17.6343875461361
"chr19" 53266564 53266623 60 7 0.0549005132909245 0.00263553251118735 0.0522649807797372 17.6208781254626
"chr19" 24099312 24099382 71 6 0.105874904446488 0.00363020005858955 0.102244704387898 17.6062402731719
"chr19" 55550017 55550094 78 7 0.0745292232298665 0.00206332550349682 0.0724658977263697 17.58317731401
"chr19" 56595898 56595978 81 7 0.14511512447816 0.00176793572073239 0.143347188757428 17.5798616059229
"chr19" 55747759 55747878 120 6 0.0580886509426219 0.00198733087531457 0.0561013200673074 17.530628042681
"chr19" 44993673 44993773 101 5 0.0787333901061537 0.00193122352092791 0.0768021665852257 17.5294258919097
"chr19" 7164481 7164687 207 6 0.072967298121657 0.00233109244827071 0.0706362056733863 17.5222457164126
"chr19" 32844133 32844231 99 7 0.0708914466498166 0.00240002615315561 0.068491420496661 17.5112966277973
"chr19" 59063930 59064036 107 5 0.00484476021715357 0.0807756979270044 -0.0759309377098508 -17.4164433801136
"chr19" 29002642 29002692 51 6 0.116034598017535 0.00134114919718191 0.114693448820353 17.4020017655181
"chr19" 47946887 47946938 52 6 0.0676341363511013 0.00231100133082636 0.0653231350202749 17.395733163289
"chr19" 28703735 28703815 81 6 0.0756353120310639 0.00216609755572075 0.0734692144753431 17.3783564135933
"chr19" 28257488 28257605 118 6 0.00333961142967056 0.149186193668535 -0.145846582238864 -17.3560794413968
"chr19" 37719560 37719649 90 7 0.0622225225513195 0.00212970350367679 0.0600928190476427 17.3542676829472
"chr19" 41585057 41585236 180 5 0.132250904280004 0.00239112049711435 0.12985978378289 17.3335638196767
"chr19" 42892459 42892524 66 5 0.115936747955604 0.00248448009940643 0.113452267856197 17.3291013433109
"chr19" 55834003 55834074 72 7 0.0717249909728397 0.00175661649688678 0.0699683744759529 17.2808128848773
"chr19" 39889298 39889454 157 6 0.0277275351982656 0.000735831621108408 0.0269917035771572 17.280748631631
"chr19" 53431827 53431880 54 7 0.0405995215610678 0.00245362811208188 0.0381458934489859 17.2456720940407
"chr19" 27680259 27680316 58 6 0.022359834584079 0.000919904249853173 0.0214399303342259 17.2245912991411
"chr19" 41574290 41574364 75 7 0.0515950848017015 0.00189771887753099 0.0496973659241705 17.1989822592215
"chr19" 23207299 23207350 52 7 0.0571628952090516 0.00168127540038541 0.0554816198086662 17.1838719291924
"chr19" 54900052 54900196 145 6 0.0243722602841445 0.00641084049765544 0.017961419786489 17.1824713605273
"chr19" 39342229 39342293 65 7 0.0641213195583394 0.0014354114397664 0.062685908118573 17.1694214593915
"chr19" 3980162 3980222 61 7 0.0706378983244549 0.00185727860207912 0.0687806197223758 17.1693283126041
"chr19" 25197025 25197100 76 7 0.0492212853417217 0.00172032858035833 0.0475009567613634 17.1263706235555
"chr19" 3650178 3650257 80 7 0.0651589979045874 0.00297122809357371 0.0621877698110137 17.1098601621179
"chr19" 42167600 42167699 100 6 0.0565758967613122 0.00228844721012451 0.0542874495511877 17.080078926721
"chr19" 25276703 25276809 107 6 0.0889559322787514 0.00213321641553967 0.0868227158632117 17.0778304360819
"chr19" 4239258 4239440 183 6 0.0795697180121294 0.00201275951275015 0.0775569584993792 17.0630048442063
"chr19" 24053329 24053388 60 5 0.0738955347173525 0.00180743143292028 0.0720881032844322 17.0311687173489
"chr19" 46852218 46852272 55 7 0.0590308837732575 0.00188671059779112 0.0571441731754664 17.030028893511
"chr19" 53056432 53056553 122 5 0.0474869206024836 0.00099345797612446 0.0464934626263591 17.0174181760885
"chr19" 6470896 6471049 154 6 0.00273404725012226 0.0690985079969569 -0.0663644607468346 -17.0026048157321
"chr19" 4370371 4370468 98 6 0.0745711582261088 0.00174696218702451 0.0728241960390843 16.9926532315347
"chr19" 28066581 28066651 71 5 0.0989493438049358 0.00213210909332837 0.0968172347116074 16.9824139602731
"chr19" 8291260 8291371 112 6 0.00323209591149729 0.0997750917743321 -0.0965429958628348 -16.9806178119239
"chr19" 56069558 56069673 116 6 0.141255991855829 0.00254362157133349 0.138712370284496 16.9690214933039
"chr19" 56559463 56559593 131 6 0.101990709415162 0.00141902302643567 0.100571686388726 16.9678169679217
"chr19" 40456593 40456654 62 6 0.0846630874709517 0.00202556223143797 0.0826375252395137 16.9623045742895
"chr19" 56880670 56880725 56 5 0.119800168407691 0.0017119645675461 0.118088203840145 16.9360159488118
"chr19" 11323863 11324013 151 6 0.0774648383957746 0.00295945115415162 0.074505387241623 16.8959268409891
"chr19" 43459947 43460063 117 6 0.126764786268697 0.0021601192935487 0.124604666975148 16.8813732053692
"chr19" 27455571 27455674 104 7 0.0595284197777071 0.00174149447453218 0.0577869253031749 16.8670408033782
"chr19" 29938299 29938357 59 5 0.0758242904096219 0.00208939665063506 0.0737348937589869 16.8605947551845
"chr19" 55669747 55669817 71 5 0.0516560157148169 0.00204340542557584 0.0496126102892411 16.8366919786231
"chr19" 6492276 6492350 75 6 0.0882402519790204 0.00221741235188323 0.0860228396271371 16.8314475838755
"chr19" 56930333 56930399 67 7 0.0725296213309862 0.0032144313738482 0.069315189957138 16.8062061486994
"chr19" 32929246 32929312 67 7 0.11389939069125 0.00100664347595478 0.112892747215296 16.7847185429231
"chr19" 37299967 37300019 53 7 0.0619797684611296 0.00252841701603793 0.0594513514450917 16.7734903991986
"chr19" 6001781 6001862 82 7 0.0476498691117805 0.00203197500756472 0.0456178941042158 16.7714207311906
"chr19" 41953282 41953379 98 7 0.0954174328554964 0.00159870888483678 0.0938187239706596 16.7587396036541
"chr19" 36298049 36298105 57 7 0.0510294111587187 0.00363443901982249 0.0473949721388962 16.7529076376483
"chr19" 8015979 8016065 87 5 0.053819888875311 0.000983027207620154 0.0528368616676908 16.7485658443776
"chr19" 21829042 21829097 56 4 0.104977639830506 0.00236604913708411 0.102611590693422 16.7346700931342
"chr19" 5796067 5796161 95 7 0.0321522169343462 0.00216244260914613 0.0299897743252 16.7310562192308
"chr19" 32856218 32856276 59 7 0.0291821368861453 0.0100136618696639 0.0191684750164813 16.7142240060969
"chr19" 14234652 14234784 133 4 0.0363129216905557 0.000729003387772719 0.035583918302783 16.6353350822504
"chr19" 53696933 53697010 78 7 0.0444050475357388 0.00142214728165101 0.0429829002540878 16.6068006488877
"chr19" 44685114 44685172 59 5 0.00350092103247737 0.0969292652978722 -0.0934283442653948 -16.5903815656005
"chr19" 41573685 41573744 60 5 0.0654416365322483 0.00211911996596292 0.0633225165662853 16.5400323271571
"chr19" 61215351 61215401 51 6 0.00354104708346221 0.0231859014580279 -0.0196448543745657 -16.523406364626
"chr19" 33062789 33063009 221 4 0.0443538085823849 0.00272052161690232 0.0416332869654826 16.4613401110406
"chr19" 3355289 3355349 61 5 0.0794593467597268 0.00118108333573868 0.0782782634239881 16.4406896686958
"chr19" 54295410 54295511 102 7 0.081440442674625 0.00234783508070642 0.0790926075939185 16.4153654053832
"chr19" 53545886 53545994 109 5 0.0171651337457468 0.131182208492737 -0.114017074746991 -16.4054915191894
"chr19" 10707495 10707549 55 5 0.0645708180044018 0.00169192578662399 0.0628788922177778 16.3924056709857
"chr19" 23753612 23753664 53 5 0.0844699991400592 0.00192899325676685 0.0825410058832924 16.3803973268826
"chr19" 17432221 17432285 65 5 0.00225463878971479 0.114625750309492 -0.112371111519777 -16.3748585568374
"chr19" 18819273 18819383 111 6 0.109002922550822 0.00209203113951009 0.106910891411312 16.3612283173143
"chr19" 25326591 25326649 59 6 0.065004119964128 0.00155308480646453 0.0634510351576634 16.3429972961045
"chr19" 32591683 32591777 95 6 0.0607136501323473 0.00193778018520704 0.0587758699471402 16.3325548235981
"chr19" 36073412 36073504 93 7 0.0917950971806096 0.00185464988844007 0.0899404472921696 16.3311398983207
"chr19" 3759126 3759227 102 7 0.00218762605760487 0.060434926850925 -0.0582473007933201 -16.312437012812
"chr19" 38496166 38496255 90 6 0.0770184533326009 0.00330360819556288 0.073714845137038 16.3023872950383
"chr19" 41951423 41951569 147 6 0.055358446730135 0.00283004317948847 0.0525284035506465 16.2835499109721
"chr19" 40560582 40560642 61 7 0.0661343903919269 0.00241467650822667 0.0637197138837002 16.2321354818118
"chr19" 10623373 10623442 70 7 0.0862205175427022 0.00276515168609852 0.0834553658566037 16.2202692131566
"chr19" 38285580 38285666 87 5 0.147464202389456 0.00273346609765284 0.144730736291803 16.2032718967536
"chr19" 33422567 33422684 118 9 0.0139020005468405 0.000875304842584017 0.0130266957042565 16.1937929553684
"chr19" 56006022 56006195 174 6 0.108482883929281 0.00299152547508559 0.105491358454196 16.1761367879394
"chr19" 37170796 37170879 84 6 0.110355187415226 0.00159002184749576 0.108765165567731 16.1354160067689
"chr19" 41951800 41951854 55 6 0.0792811178720977 0.00390380669706866 0.075377311175029 16.0363544357401
"chr19" 33801545 33801693 149 6 0.0631996377856426 0.00125867214732093 0.0619409656383216 16.0245338872124
"chr19" 40210895 40210972 78 6 0.0524429741553524 0.00196369389306096 0.0504792802622914 15.9786058736379
"chr19" 27025418 27025488 71 6 0.0838694192943516 0.00242791482211961 0.081441504472232 15.9536219961567
"chr19" 38859154 38859223 70 5 0.0597244684557637 0.00120917624693488 0.0585152922088288 15.9506010239587
"chr19" 5313055 5313204 150 5 0.0637333277917158 0.00172300124522211 0.0620103265464937 15.9452214647754
"chr19" 28352418 28352475 58 7 0.0856697715147051 0.00233804053258951 0.0833317309821156 15.9345648425082
"chr19" 57630936 57631071 136 5 0.0625229847664841 0.0014626305714353 0.0610603541950488 15.9319820536602
"chr19" 59456356 59456427 72 7 0.0605587841947975 0.00352451877867262 0.0570342654161249 15.8909031216536
"chr19" 37778692 37778773 82 6 0.0948745816828181 0.00217574629476517 0.0926988353880529 15.8845434089771
"chr19" 28506486 28506537 52 6 0.0617444801673537 0.00261755817739423 0.0591269219899595 15.8826981028257
"chr19" 53632294 53632697 404 5 0.204250269880632 0.00120865991102189 0.20304160996961 15.8710698294708
"chr19" 46806669 46806719 51 6 0.0609686230807088 0.00203533893279023 0.0589332841479186 15.8663816450493
"chr19" 28595745 28595800 56 6 0.0618781518227545 0.00322712201528118 0.0586510298074733 15.8570370901967
"chr19" 57170123 57170173 51 7 0.0346037404272899 0.00169279129692808 0.0329109491303618 15.8484853145362
"chr19" 46567576 46567666 91 5 0.214029997185031 0.00178034107374462 0.212249656111286 15.82809721311
"chr19" 58616507 58616557 51 7 0.0504081952392511 0.00269081108973479 0.0477173841495163 15.8244170551867
"chr19" 56144786 56144853 68 7 0.0723680635832755 0.00197785757693284 0.0703902060063427 15.7714766567728
"chr19" 16085736 16085852 117 6 0.057409987493784 0.00209450436473729 0.0553154831290468 15.7663283158117
"chr19" 36884386 36884461 76 5 0.0611107353000426 0.00178016876465588 0.0593305665353867 15.7620540729186
"chr19" 30011938 30012004 67 7 0.0417616391185 0.00196872491817437 0.0397929142003256 15.7435228222722
"chr19" 11809619 11809687 69 7 0.0507456025725873 0.00234071447842808 0.0484048880941592 15.7346831689386
"chr19" 25514706 25514782 77 6 0.0720901357002279 0.0022844339459527 0.0698057017542752 15.7159545579066
"chr19" 40282563 40282616 54 7 0.0713276281859692 0.00189056098431246 0.0694370672016567 15.6997418763708
"chr19" 41343243 41343294 52 5 0.0748493645131036 0.00164551656768028 0.0732038479454233 15.661955000837
"chr19" 5745359 5745504 146 6 0.039205175189222 0.00222257620830547 0.0369825989809165 15.6302063633047
"chr19" 41574765 41574895 131 6 0.0446335611606316 0.00159840687105674 0.0430351542895748 15.6038313025931
"chr19" 46105006 46105075 70 7 0.0474804070316939 0.00121888324603995 0.0462615237856539 15.5864783042551
"chr19" 42272444 42272523 80 5 0.0611345057594325 0.00201899505073961 0.0591155107086929 15.5514297310617
"chr19" 40207598 40207667 70 7 0.0892998762089898 0.00237588919852142 0.0869239870104684 15.5076784950521
"chr19" 26735780 26735877 98 7 0.0415615335303881 0.0029262591766942 0.0386352743536939 15.4966510242653
"chr19" 45776669 45776726 58 5 0.0217177417822076 0.000733534316441331 0.0209842074657663 15.4819764691314
"chr19" 47135873 47135932 60 5 0.0547488931477634 0.00175871697530273 0.0529901761724606 15.4750292514572
"chr19" 42563664 42563721 58 5 0.10288118089812 0.00235230922785054 0.100528871670269 15.4259062076408
"chr19" 6822351 6822415 65 5 0.00363153403927984 0.21640602732327 -0.21277449328399 -15.4173853086869
"chr19" 33202266 33202343 78 5 0.0685523104678612 0.0017090987118249 0.0668432117560363 15.406311238169
"chr19" 21115870 21115920 51 5 0.074924396095209 0.00280346872159254 0.0721209273736165 15.3985332534941
"chr19" 23075950 23076001 52 5 0.035186843586773 0.001402639989316 0.033784203597457 15.3947694145897
"chr19" 7853410 7853461 52 4 0.00752191817689478 0.0621093003702713 -0.0545873821933765 -15.3921184753243
"chr19" 29269135 29269206 72 5 0.0570990392698515 0.00214842920209022 0.0549506100677613 15.374665346213
"chr19" 27411143 27411224 82 6 0.0319483578116869 0.00104104302929708 0.0309073147823898 15.3485982654456
"chr19" 25723200 25723262 63 5 0.0256079648786245 0.000875407597001704 0.0247325572816228 15.3413954190902
"chr19" 58079986 58080046 61 5 0.0580949819489397 0.00155290541500888 0.0565420765339308 15.3160611505293
"chr19" 36039821 36039887 67 5 0.0601633794067895 0.0013459324770609 0.0588174469297286 15.3021220949776
"chr19" 56997630 56997707 78 6 0.0252607838670341 0.00134365072283926 0.0239171331441948 15.3014247831828
"chr19" 26991494 26991693 200 6 0.138255431552235 0.00213927872770368 0.136116152824532 15.2948217825395
"chr19" 47669928 47669985 58 6 0.0606926035471835 0.00186762477608852 0.0588249787710949 15.288554191307
"chr19" 31091993 31092118 126 5 0.0850655206137236 0.00163012925781923 0.0834353913559044 15.2875504055261
"chr19" 26495418 26495487 70 7 0.050164372242331 0.00230147690978383 0.0478628953325471 15.2828500185186
"chr19" 42450566 42450676 111 6 0.0799502562578712 0.00462267891289668 0.0753275773449745 15.2799156329762
"chr19" 41866253 41866316 64 5 0.0890843321735049 0.00301531254701074 0.0860690196264941 15.2574164297714
"chr19" 29340061 29340124 64 7 0.0665052668557512 0.00144904513929197 0.0650562217164593 15.2536131057938
"chr19" 47506831 47506928 98 5 0.0751130321657911 0.00195697111717903 0.0731560610486121 15.2522387187679
"chr19" 5806489 5806573 85 5 0.03400757543751 0.00171510979948861 0.0322924656380214 15.2430551483304
"chr19" 29001861 29001965 105 6 0.0818480021383948 0.00223993596341083 0.079608066174984 15.2275571044893
"chr19" 16085432 16085567 136 6 0.0620670111886936 0.00185596132077587 0.0602110498679178 15.1662971434874
"chr19" 45922249 45922346 98 5 0.0725254910841418 0.00235092098911637 0.0701745700950254 15.153756747847
"chr19" 42743877 42744089 213 5 0.0739296941819521 0.00178530106322726 0.0721443931187249 15.1257293583707
"chr19" 53223287 53223350 64 7 0.040952726997226 0.00182474130122394 0.039127985696002 15.1218751791424
"chr19" 38495281 38495379 99 6 0.0939101400193529 0.00172058409480145 0.0921895559245514 15.1095585517453
"chr19" 17135204 17135259 56 7 0.00219803314969051 0.0593290014460332 -0.0571309682963427 -15.1076992809827
"chr19" 28528537 28528593 57 5 0.104749770326511 0.00305935484268504 0.101690415483826 15.0851783799422
"chr19" 7042915 7042978 64 5 0.0750370057569401 0.00147789898908647 0.0735591067678537 15.0735911174641
"chr19" 5604587 5604640 54 5 0.108628166233358 0.0174615640894599 0.0911666021438985 14.9992737049371
"chr19" 58376865 58376928 64 4 0.177958200201968 0.00273293942595928 0.175225260776009 14.9969087393963
"chr19" 8525339 8525389 51 5 0.0269514568989194 0.000589452632385489 0.0263620042665339 14.9954223644887
"chr19" 6314405 6314471 67 7 0.0411810027763922 0.00224183528299917 0.038939167493393 14.9527890732179
"chr19" 25158808 25158900 93 5 0.0982167830051288 0.00248756434275716 0.0957292186623717 14.9377899043587
"chr19" 56994627 56994716 90 5 0.00359003153807806 0.352277273703645 -0.348687242165567 -14.9141355033028
"chr19" 56694639 56694713 75 5 0.0999224204785668 0.00172994974608373 0.0981924707324831 14.8997059893408
"chr19" 53180401 53180490 90 5 0.193327530164864 0.00299504176701005 0.190332488397854 14.8757505898259
"chr19" 40913713 40913765 53 5 0.00192310565275248 0.137877012579173 -0.135953906926421 -14.8632607602163
"chr19" 16416726 16417033 308 6 0.0847281623452506 0.00221763325764335 0.0825105290876073 14.8587896860945
"chr19" 25515756 25515838 83 5 0.0440311145051211 0.00206219676000895 0.0419689177451121 14.8538203614523
"chr19" 56093803 56093864 62 5 0.0674712849616188 0.00199503930552116 0.0654762456560977 14.8492218123257
"chr19" 32492515 32492655 141 6 0.0623495058285641 0.00209995307941322 0.0602495527491508 14.8462816198855
"chr19" 9864780 9864862 83 5 0.043312952622998 0.00124605496251432 0.0420668976604837 14.8297031021038
"chr19" 59052297 59052352 56 5 0.112764311701653 0.00206159418918482 0.110702717512468 14.8206147467083
"chr19" 53311291 53311343 53 5 0.0485845946792719 0.00491893399225817 0.0436656606870138 14.8194814387446
"chr19" 55486275 55486339 65 5 0.0568644166785648 0.00218066422598779 0.054683752452577 14.817687884746
"chr19" 24762399 24762462 64 5 0.0845653220980872 0.00202635701477923 0.082538965083308 14.7853367151894
"chr19" 29118728 29118799 72 5 0.0609228597963763 0.00229997283792748 0.0586228869584489 14.771339156836
"chr19" 37886448 37886514 67 6 0.161317350804989 0.0030379437789009 0.158279407026088 14.7617299024097
"chr19" 57864194 57864279 86 7 0.00157812334514343 0.0729998289541367 -0.0714217056089933 -14.7324534605994
"chr19" 58208793 58208849 57 5 0.0558899011806267 0.00247443879079286 0.0534154623898338 14.7103141759598
"chr19" 47086223 47086324 102 5 0.051255063569163 0.00182709659053426 0.0494279669786287 14.7103118306409
"chr19" 4998639 4998716 78 5 0.0520359016186143 0.00107422381648351 0.0509616778021308 14.6829486881327
"chr19" 3089088 3089141 54 5 0.0224377796759902 0.000473309542570979 0.0219644701334192 14.6340766499021
"chr19" 54988960 54989013 54 5 0.0321467565107761 0.00916206451063349 0.0229846920001426 14.6108057719839
"chr19" 46613834 46613896 63 5 0.0674047495554511 0.00186973367713774 0.0655350158783134 14.5885458479276
"chr19" 41239399 41239484 86 7 0.07882601050037 0.00197575030381369 0.0768502601965563 14.5608474218461
"chr19" 37471391 37471461 71 5 0.0680201391115645 0.00186201647404807 0.0661581226375164 14.5606604472624
"chr19" 4231000 4231174 175 6 0.0852828913719325 0.00180587908196129 0.0834770122899712 14.5533605298752
"chr19" 45843316 45843370 55 5 0.0708627554260489 0.00272152060533447 0.0681412348207144 14.5071247674308
"chr19" 8640101 8640151 51 7 0.060929215150075 0.00211289659213188 0.0588163185579431 14.5020993771655
"chr19" 56352894 56352950 57 4 0.0859044809774502 0.0018290212114148 0.0840754597660354 14.497184077705
"chr19" 8729359 8729422 64 5 0.167106249974665 0.00165987704943584 0.165446372925229 14.4736914774976
"chr19" 40351640 40351851 212 5 0.0830482098946164 0.00193507664798852 0.0811131332466279 14.4632735788617
"chr19" 6021774 6021825 52 5 0.035843280877609 0.00213844849541258 0.0337048323821964 14.397749754543
"chr19" 55506418 55506566 149 5 0.130370593109348 0.00147889326478839 0.12889169984456 14.3959042867691
"chr19" 20999215 20999277 63 5 0.108509611877637 0.0018885124423433 0.106621099435294 14.3958196754305
"chr19" 4353714 4353776 63 6 0.0911899933961876 0.00198804463807641 0.0892019487581112 14.3914969972216
"chr19" 37482784 37482923 140 5 0.117917926617403 0.00191977576884671 0.115998150848556 14.3593116921084
"chr19" 47412336 47412397 62 5 0.06976865006347 0.00215257278867514 0.0676160772747949 14.3355533990598
"chr19" 46754912 46755055 144 5 0.114106660915587 0.00221378180664024 0.111892879108947 14.3053852345272
"chr19" 28826308 28826383 76 5 0.0846627213768874 0.00120802001098782 0.0834547013658996 14.3008583502191
"chr19" 43361049 43361112 64 5 0.00198868968041788 0.147962788967433 -0.145974099287015 -14.2958850250976
"chr19" 7409331 7409448 118 4 0.0404490592087306 0.000963268494146934 0.0394857907145836 14.2886000777491
"chr19" 47498813 47498867 55 5 0.0417174231657773 0.00177836093805264 0.0399390622277247 14.2831613656493
"chr19" 58695269 58695330 62 5 0.0419089979856217 0.00465369896612074 0.037255299019501 14.2749036553494
"chr19" 46002767 46002842 76 4 0.0662856079323228 0.000776063309751924 0.0655095446225709 14.265329043716
"chr19" 29301626 29301714 89 6 0.0722281772988758 0.00175331088158312 0.0704748664172926 14.2490400803775
"chr19" 25381685 25381753 69 5 0.158894739617406 0.00204956259176606 0.15684517702564 14.2452777409317
"chr19" 7039941 7040161 221 4 0.0740324038616658 0.00209311238053005 0.0719392914811358 14.2052221325603
"chr19" 58930893 58930944 52 5 0.0516717595867553 0.0017749411387361 0.0498968184480192 14.1899536514525
"chr19" 26584983 26585062 80 5 0.00540150710021675 0.0422540014886187 -0.0368524943884019 -14.189628171997
"chr19" 6022058 6022131 74 5 0.0546432253080924 0.00185578671637192 0.0527874385917205 14.1543368614175
"chr19" 47832601 47832689 89 5 0.023910986176737 0.000850940489675499 0.0230600456870615 14.1514690970585
"chr19" 47836589 47836699 111 5 0.0236265569835778 0.000910782782191041 0.0227157742013868 14.1392229006247
"chr19" 32491128 32491198 71 5 0.108689612251285 0.00168246421418338 0.107007148037101 14.1328381977467
"chr19" 28636228 28636358 131 4 0.0919032362638136 0.00182952290373125 0.0900737133600824 14.1313650632337
"chr19" 56203918 56203998 81 4 0.03608071924249 0.000914181277780651 0.0351665379647094 14.1231383078659
"chr19" 37713417 37713485 69 5 0.097821125612656 0.00139627601039088 0.0964248496022651 14.1145158591989
"chr19" 45840962 45841148 187 5 0.0460592172464573 0.00184415921554102 0.0442150580309163 14.1037779692334
"chr19" 4876427 4876481 55 7 0.0339644764135183 0.00216758202749443 0.0317968943860239 14.0970345118283
"chr19" 34137568 34137634 67 5 0.0312197413382351 0.000596412873052354 0.0306233284651827 14.0834639128157
"chr19" 58327632 58327687 56 7 0.0665356715424462 0.00160064622830959 0.0649350253141366 14.0622777653915
"chr19" 59448821 59448875 55 6 0.0425506417494426 0.00189449427877668 0.0406561474706659 14.0489227011361
"chr19" 6059570 6059627 58 4 0.0262105162533419 0.000799237065975448 0.0254112791873664 13.9951026297744
"chr19" 38394957 38395009 53 5 0.100029283824179 0.0027191839818861 0.0973100998422927 13.9945974104784
"chr19" 53435583 53435730 148 4 0.134952108824796 0.00221790747608503 0.132734201348711 13.989976352422
"chr19" 55600657 55600784 128 4 0.132289306030275 0.00200078082872067 0.130288525201554 13.9855663661099
"chr19" 6926290 6926347 58 7 0.0357916799209144 0.0020899428858253 0.0337017370350891 13.977708150857
"chr19" 37803012 37803065 54 4 0.0798576468587787 0.00202045422324414 0.0778371926355346 13.9749291841348
"chr19" 3200843 3200904 62 5 0.0342476184849794 0.000839467680896261 0.0334081508040831 13.9197730519989
"chr19" 26732989 26733049 61 5 0.0762146463111148 0.00218833884278556 0.0740263074683292 13.9144993306686
"chr19" 32992421 32992529 109 5 0.0235323927251599 0.00115071633896657 0.0223816763861933 13.9101572444867
"chr19" 53839985 53840135 151 5 0.109925562146047 0.00240244390882614 0.107523118237221 13.9042343304572
"chr19" 8599229 8599282 54 5 0.0758260259035139 0.00250221205443481 0.073323813849079 13.8928288342674
"chr19" 53541211 53541271 61 5 0.100646614445428 0.00175729325855002 0.098889321186878 13.8795556044322
"chr19" 41172385 41172450 66 5 0.0619368505232104 0.00153111302834721 0.0604057374948632 13.8562118885082
"chr19" 10493591 10493678 88 5 0.0631783207155967 0.00181128653803315 0.0613670341775636 13.8296585642693
"chr19" 3347790 3347840 51 5 0.0600081840163512 0.00164611254416489 0.0583620714721863 13.8240141461888
"chr19" 42073256 42073313 58 4 0.0754521324407331 0.00116579213585434 0.0742863403048788 13.8174285584205
"chr19" 37191146 37191197 52 5 0.0722432090699461 0.0022618089370356 0.0699814001329105 13.795644840274
"chr19" 3776310 3776370 61 5 0.046142264247529 0.00226342968000563 0.0438788345675234 13.7642650554082
"chr19" 25344347 25344404 58 5 0.0638706391631105 0.00256348104404559 0.0613071581190649 13.7109183817883
"chr19" 57301894 57301963 70 5 0.0693374631999244 0.0020664578471697 0.0672710053527547 13.7000938141637
"chr19" 3531871 3531925 55 5 0.0489421333445603 0.00128793613755713 0.0476541972070032 13.6979195147367
"chr19" 29278467 29278534 68 5 0.0757561855749142 0.0124501491423638 0.0633060364325504 13.6763318928672
"chr19" 54131009 54131066 58 5 0.0252094471526138 0.00110170048717716 0.0241077466654366 13.6746112841412
"chr19" 8495934 8495992 59 4 0.0564789225835017 0.00164886793215877 0.0548300546513429 13.654583387782
"chr19" 5608582 5608645 64 5 0.00266718818804178 0.0826742559645945 -0.0800070677765527 -13.6495041214289
